,history,predict
1178_2016-05-31_3_5,243.0,230.33257
1178_2016-05-31_4_5,275.0,276.37756
1178_2016-05-31_5_5,234.0,244.74762
1178_2016-05-31_6_5,246.0,249.61641
1178_2016-05-31_7_5,303.0,297.23727
1178_2016-05-31_8_5,320.0,327.48233
1178_2016-05-31_9_5,383.0,350.22266
1178_2016-05-31_10_5,333.0,331.46765
1178_2016-05-31_11_5,291.0,315.08624
1178_2016-05-31_12_5,400.0,409.59555
1178_2016-05-31_13_5,478.0,498.17178
1178_2016-05-31_14_5,567.0,591.3208
1178_2016-05-31_15_5,611.0,596.7293
1178_2016-05-31_16_5,602.0,665.81287
1178_2016-05-31_17_5,541.0,658.05005
1179_2016-04-30_23_5,242.0,221.2165
1179_2016-05-01_0_5,110.0,111.2204
1179_2016-05-01_1_5,71.0,105.41403
1179_2016-05-01_2_5,127.0,147.912
1179_2016-05-01_3_5,179.0,208.76317
1179_2016-05-01_4_5,260.0,335.4239
1179_2016-05-01_5_5,456.0,466.19208
1179_2016-05-01_6_5,599.0,541.11487
1179_2016-05-01_7_5,747.0,655.88464
1179_2016-05-01_8_5,671.0,670.1517
1179_2016-05-01_9_5,651.0,639.666
1179_2016-05-01_10_5,655.0,644.1378
1179_2016-05-01_11_5,639.0,600.96216
1179_2016-05-01_12_5,683.0,665.40204
1179_2016-05-01_13_5,728.0,698.44104
1179_2016-05-01_14_5,669.0,644.7489
1179_2016-05-01_15_5,550.0,573.65485
1179_2016-05-01_16_5,445.0,529.80695
1179_2016-05-01_17_5,391.0,477.36285
1179_2016-05-01_18_5,277.0,297.8446
1179_2016-05-01_19_5,181.0,213.3823
1179_2016-05-01_20_5,120.0,112.13781
1179_2016-05-01_21_5,62.0,72.701
1179_2016-05-01_22_5,53.0,61.957043
1179_2016-05-01_23_5,71.0,71.09873
1179_2016-05-02_0_5,94.0,101.62485
1179_2016-05-02_1_5,251.0,251.68468
1179_2016-05-02_2_5,496.0,439.90308
1179_2016-05-02_3_5,586.0,564.40344
1179_2016-05-02_4_5,569.0,567.2836
1179_2016-05-02_5_5,490.0,465.44156
1179_2016-05-02_6_5,455.0,475.71564
1179_2016-05-02_7_5,489.0,506.32373
1179_2016-05-02_8_5,491.0,522.4733
1179_2016-05-02_9_5,525.0,570.50684
1179_2016-05-02_10_5,579.0,577.0034
1179_2016-05-02_11_5,487.0,513.1905
1179_2016-05-02_12_5,579.0,631.4175
1179_2016-05-02_13_5,707.0,775.146
1179_2016-05-02_14_5,739.0,789.92804
1179_2016-05-02_15_5,729.0,738.0497
1179_2016-05-02_16_5,670.0,667.9851
1179_2016-05-02_17_5,547.0,561.1096
1179_2016-05-02_18_5,468.0,383.99918
1179_2016-05-02_19_5,263.0,238.33432
1179_2016-05-02_20_5,136.0,133.09007
1179_2016-05-02_21_5,99.0,74.69636
1179_2016-05-02_22_5,74.0,49.40814
1179_2016-05-02_23_5,60.0,54.00034
1179_2016-05-03_0_5,129.0,101.4743
1179_2016-05-03_1_5,301.0,270.7338
1179_2016-05-03_2_5,521.0,513.9841
1179_2016-05-03_3_5,632.0,645.829
1179_2016-05-03_4_5,713.0,653.53143
1179_2016-05-03_5_5,630.0,542.7271
1179_2016-05-03_6_5,547.0,535.92816
1179_2016-05-03_7_5,462.0,554.93036
1179_2016-05-03_8_5,505.0,546.84265
1179_2016-05-03_9_5,611.0,591.9942
1179_2016-05-03_10_5,610.0,596.7234
1179_2016-05-03_11_5,482.0,502.06564
1179_2016-05-03_12_5,668.0,618.97626
1179_2016-05-03_13_5,897.0,776.75287
1179_2016-05-03_14_5,869.0,848.98395
1179_2016-05-03_15_5,815.0,843.86804
1179_2016-05-03_16_5,790.0,801.1945
1179_2016-05-03_17_5,686.0,707.9076
1179_2016-05-03_18_5,476.0,586.1492
1179_2016-05-03_19_5,286.0,327.0436
1179_2016-05-03_20_5,147.0,174.29175
1179_2016-05-03_21_5,90.0,92.41342
1179_2016-05-03_22_5,61.0,56.465027
1179_2016-05-03_23_5,51.0,58.519054
1179_2016-05-04_0_5,107.0,111.83897
1179_2016-05-04_1_5,308.0,271.7297
1179_2016-05-04_2_5,504.0,509.15833
1179_2016-05-04_3_5,597.0,663.2945
1179_2016-05-04_4_5,707.0,685.46826
1179_2016-05-04_5_5,584.0,587.1374
1179_2016-05-04_6_5,550.0,566.91296
1179_2016-05-04_7_5,553.0,563.4118
1179_2016-05-04_8_5,591.0,547.51733
1179_2016-05-04_9_5,690.0,603.35046
1179_2016-05-04_10_5,567.0,584.9591
1179_2016-05-04_11_5,545.0,481.39136
1179_2016-05-04_12_5,690.0,623.60895
1179_2016-05-04_13_5,835.0,822.4335
1179_2016-05-04_14_5,863.0,898.26215
1179_2016-05-04_15_5,884.0,848.0578
1179_2016-05-04_16_5,830.0,836.69006
1179_2016-05-04_17_5,717.0,729.68896
1179_2016-05-04_18_5,658.0,604.4481
1179_2016-05-04_19_5,362.0,357.19147
1179_2016-05-04_20_5,211.0,199.40515
1179_2016-05-04_21_5,103.0,115.57446
1179_2016-05-04_22_5,84.0,69.29369
1179_2016-05-04_23_5,61.0,59.767025
1179_2016-05-05_0_5,126.0,114.5152
1179_2016-05-05_1_5,312.0,287.17935
1179_2016-05-05_2_5,534.0,497.17685
1179_2016-05-05_3_5,658.0,624.3668
1179_2016-05-05_4_5,693.0,667.16095
1179_2016-05-05_5_5,556.0,558.9167
1179_2016-05-05_6_5,530.0,557.24194
1179_2016-05-05_7_5,570.0,574.3447
1179_2016-05-05_8_5,561.0,603.0533
1179_2016-05-05_9_5,602.0,625.73
1179_2016-05-05_10_5,564.0,573.2502
1179_2016-05-05_11_5,528.0,486.88425
1179_2016-05-05_12_5,608.0,634.6863
1179_2016-05-05_13_5,836.0,790.56067
1179_2016-05-05_14_5,896.0,854.6383
1179_2016-05-05_15_5,899.0,863.073
1179_2016-05-05_16_5,845.0,841.3107
1179_2016-05-05_17_5,634.0,700.5231
1179_2016-05-05_18_5,474.0,655.21063
1179_2016-05-05_19_5,572.0,531.36176
1179_2016-05-05_20_5,343.0,311.229
1179_2016-05-05_21_5,292.0,176.1014
1179_2016-05-05_22_5,167.0,103.49725
1179_2016-05-05_23_5,100.0,84.54546
1179_2016-05-06_0_5,124.0,115.24874
1179_2016-05-06_1_5,275.0,270.80246
1179_2016-05-06_2_5,466.0,486.27066
1179_2016-05-06_3_5,533.0,613.74115
1179_2016-05-06_4_5,705.0,653.8776
1179_2016-05-06_5_5,647.0,558.60114
1179_2016-05-06_6_5,641.0,555.83716
1179_2016-05-06_7_5,604.0,575.4625
1179_2016-05-06_8_5,507.0,548.081
1179_2016-05-06_9_5,570.0,627.1095
1179_2016-05-06_10_5,537.0,576.84644
1179_2016-05-06_11_5,440.0,520.7823
1179_2016-05-06_12_5,643.0,631.7962
1179_2016-05-06_13_5,850.0,804.7831
1179_2016-05-06_14_5,894.0,877.155
1179_2016-05-06_15_5,803.0,851.7584
1179_2016-05-06_16_5,816.0,857.6335
1179_2016-05-06_17_5,798.0,854.4572
1179_2016-05-06_18_5,767.0,708.9866
1179_2016-05-06_19_5,664.0,716.61786
1179_2016-05-06_20_5,543.0,602.12604
1179_2016-05-06_21_5,429.0,465.79556
1179_2016-05-06_22_5,269.0,305.81696
1179_2016-05-06_23_5,185.0,201.28275
1179_2016-05-07_0_5,97.0,107.69433
1179_2016-05-07_1_5,105.0,100.49467
1179_2016-05-07_2_5,186.0,167.02972
1179_2016-05-07_3_5,295.0,272.84024
1179_2016-05-07_4_5,515.0,458.2563
1179_2016-05-07_5_5,617.0,573.3591
1179_2016-05-07_6_5,657.0,653.84094
1179_2016-05-07_7_5,743.0,683.8632
1179_2016-05-07_8_5,833.0,691.45917
1179_2016-05-07_9_5,804.0,709.47534
1179_2016-05-07_10_5,749.0,702.2009
1179_2016-05-07_11_5,623.0,589.0668
1179_2016-05-07_12_5,720.0,664.4149
1179_2016-05-07_13_5,823.0,843.10187
1179_2016-05-07_14_5,894.0,907.214
1179_2016-05-07_15_5,771.0,826.48834
1179_2016-05-07_16_5,788.0,830.4083
1179_2016-05-07_17_5,839.0,846.15765
1179_2016-05-07_18_5,890.0,822.9934
1179_2016-05-07_19_5,773.0,755.28046
1179_2016-05-07_20_5,654.0,627.21436
1179_2016-05-07_21_5,465.0,472.57684
1179_2016-05-07_22_5,280.0,321.83908
1179_2016-05-07_23_5,223.0,222.11398
1179_2016-05-08_0_5,95.0,112.911545
1179_2016-05-08_1_5,88.0,105.144295
1179_2016-05-08_2_5,133.0,151.90073
1179_2016-05-08_3_5,195.0,199.71196
1179_2016-05-08_4_5,290.0,335.51813
1179_2016-05-08_5_5,475.0,467.10904
1179_2016-05-08_6_5,566.0,562.4184
1179_2016-05-08_7_5,623.0,644.43005
1179_2016-05-08_8_5,612.0,686.80646
1179_2016-05-08_9_5,608.0,648.6857
1179_2016-05-08_10_5,571.0,639.61255
1179_2016-05-08_11_5,551.0,583.19836
1179_2016-05-08_12_5,527.0,632.4182
1179_2016-05-08_13_5,611.0,661.55505
1179_2016-05-08_14_5,551.0,600.1482
1179_2016-05-08_15_5,529.0,551.47577
1179_2016-05-08_16_5,446.0,516.4992
1179_2016-05-08_17_5,392.0,423.2603
1179_2016-05-08_18_5,299.0,314.5178
1179_2016-05-08_19_5,199.0,204.74005
1179_2016-05-08_20_5,127.0,130.84929
1179_2016-05-08_21_5,70.0,82.53325
1179_2016-05-08_22_5,82.0,54.80821
1179_2016-05-08_23_5,63.0,68.893425
1179_2016-05-09_0_5,114.0,97.67291
1179_2016-05-09_1_5,262.0,248.78471
1179_2016-05-09_2_5,457.0,426.83005
1179_2016-05-09_3_5,547.0,543.975
1179_2016-05-09_4_5,564.0,552.9185
1179_2016-05-09_5_5,415.0,456.76227
1179_2016-05-09_6_5,447.0,462.87634
1179_2016-05-09_7_5,461.0,484.06503
1179_2016-05-09_8_5,473.0,492.0565
1179_2016-05-09_9_5,565.0,548.0564
1179_2016-05-09_10_5,565.0,520.4655
1179_2016-05-09_11_5,495.0,481.44968
1179_2016-05-09_12_5,583.0,571.1415
1179_2016-05-09_13_5,767.0,712.5017
1179_2016-05-09_14_5,677.0,769.7811
1179_2016-05-09_15_5,707.0,720.4033
1179_2016-05-09_16_5,672.0,661.0638
1179_2016-05-09_17_5,607.0,567.7718
1179_2016-05-09_18_5,400.0,401.38107
1179_2016-05-09_19_5,321.0,230.16766
1179_2016-05-09_20_5,150.0,141.64587
1179_2016-05-09_21_5,114.0,74.989746
1179_2016-05-09_22_5,49.0,54.421597
1179_2016-05-09_23_5,46.0,49.357456
1179_2016-05-10_0_5,110.0,99.88617
1179_2016-05-10_1_5,262.0,271.7759
1179_2016-05-10_2_5,509.0,494.47385
1179_2016-05-10_3_5,588.0,611.26074
1179_2016-05-10_4_5,557.0,627.67053
1179_2016-05-10_5_5,496.0,511.6657
1179_2016-05-10_6_5,460.0,513.5475
1179_2016-05-10_7_5,485.0,527.6258
1179_2016-05-10_8_5,483.0,524.87286
1179_2016-05-10_9_5,574.0,565.13354
1179_2016-05-10_10_5,556.0,566.51685
1179_2016-05-10_11_5,512.0,479.54117
1179_2016-05-10_12_5,620.0,605.3765
1179_2016-05-10_13_5,816.0,771.4606
1179_2016-05-10_14_5,793.0,822.66406
1179_2016-05-10_15_5,859.0,826.1898
1179_2016-05-10_16_5,725.0,795.3573
1179_2016-05-10_17_5,641.0,693.6531
1179_2016-05-10_18_5,529.0,536.63306
1179_2016-05-10_19_5,284.0,331.14288
1179_2016-05-10_20_5,165.0,174.97714
1179_2016-05-10_21_5,98.0,91.82072
1179_2016-05-10_22_5,58.0,51.773266
1179_2016-05-10_23_5,65.0,54.64583
1179_2016-05-11_0_5,107.0,96.3071
1179_2016-05-11_1_5,277.0,261.77197
1179_2016-05-11_2_5,515.0,492.21194
1179_2016-05-11_3_5,591.0,640.3489
1179_2016-05-11_4_5,608.0,635.071
1179_2016-05-11_5_5,522.0,543.36316
1179_2016-05-11_6_5,515.0,533.05237
1179_2016-05-11_7_5,560.0,562.93774
1179_2016-05-11_8_5,581.0,525.9918
1179_2016-05-11_9_5,606.0,577.531
1179_2016-05-11_10_5,583.0,547.80664
1179_2016-05-11_11_5,456.0,475.1651
1179_2016-05-11_12_5,565.0,595.3918
1179_2016-05-11_13_5,731.0,786.772
1179_2016-05-11_14_5,812.0,844.1385
1179_2016-05-11_15_5,796.0,849.5681
1179_2016-05-11_16_5,834.0,799.67053
1179_2016-05-11_17_5,720.0,698.8188
1179_2016-05-11_18_5,599.0,581.6309
1179_2016-05-11_19_5,402.0,358.59003
1179_2016-05-11_20_5,198.0,194.75325
1179_2016-05-11_21_5,134.0,112.61571
1179_2016-05-11_22_5,92.0,65.49151
1179_2016-05-11_23_5,91.0,57.387463
1179_2016-05-12_0_5,129.0,111.19394
1179_2016-05-12_1_5,274.0,271.30582
1179_2016-05-12_2_5,484.0,486.20502
1179_2016-05-12_3_5,573.0,600.0231
1179_2016-05-12_4_5,569.0,625.95557
1179_2016-05-12_5_5,473.0,529.5972
1179_2016-05-12_6_5,499.0,524.9702
1179_2016-05-12_7_5,452.0,550.92535
1179_2016-05-12_8_5,493.0,574.419
1179_2016-05-12_9_5,535.0,580.8062
1179_2016-05-12_10_5,487.0,551.7155
1179_2016-05-12_11_5,421.0,463.79605
1179_2016-05-12_12_5,572.0,564.2292
1179_2016-05-12_13_5,755.0,708.4143
1179_2016-05-12_14_5,917.0,827.15063
1179_2016-05-12_15_5,846.0,815.54474
1179_2016-05-12_16_5,782.0,807.8089
1179_2016-05-12_17_5,563.0,678.2622
1179_2016-05-12_18_5,512.0,616.119
1179_2016-05-12_19_5,533.0,527.8704
1179_2016-05-12_20_5,283.0,303.51505
1179_2016-05-12_21_5,191.0,175.78627
1179_2016-05-12_22_5,89.0,128.09113
1179_2016-05-12_23_5,90.0,98.1202
1179_2016-05-13_0_5,109.0,115.63077
1179_2016-05-13_1_5,263.0,244.83781
1179_2016-05-13_2_5,456.0,437.614
1179_2016-05-13_3_5,592.0,551.8389
1179_2016-05-13_4_5,601.0,586.5641
1179_2016-05-13_5_5,517.0,501.3112
1179_2016-05-13_6_5,576.0,524.13965
1179_2016-05-13_7_5,582.0,532.5592
1179_2016-05-13_8_5,484.0,530.3918
1179_2016-05-13_9_5,572.0,568.31
1179_2016-05-13_10_5,470.0,536.1114
1179_2016-05-13_11_5,407.0,469.54962
1179_2016-05-13_12_5,511.0,598.3521
1179_2016-05-13_13_5,672.0,754.05817
1179_2016-05-13_14_5,811.0,874.4867
1179_2016-05-13_15_5,829.0,805.71545
1179_2016-05-13_16_5,806.0,803.06647
1179_2016-05-13_17_5,878.0,796.9416
1179_2016-05-13_18_5,866.0,656.7046
1179_2016-05-13_19_5,777.0,666.9539
1179_2016-05-13_20_5,581.0,578.09033
1179_2016-05-13_21_5,439.0,426.1797
1179_2016-05-13_22_5,340.0,288.31308
1179_2016-05-13_23_5,206.0,192.52853
1179_2016-05-14_0_5,114.0,105.31734
1179_2016-05-14_1_5,120.0,103.94095
1179_2016-05-14_2_5,181.0,170.64243
1179_2016-05-14_3_5,299.0,291.70572
1179_2016-05-14_4_5,495.0,425.24426
1179_2016-05-14_5_5,661.0,522.59686
1179_2016-05-14_6_5,660.0,615.8891
1179_2016-05-14_7_5,738.0,683.2867
1179_2016-05-14_8_5,738.0,688.55286
1179_2016-05-14_9_5,712.0,691.5913
1179_2016-05-14_10_5,671.0,693.1431
1179_2016-05-14_11_5,596.0,583.9328
1179_2016-05-14_12_5,665.0,644.22797
1179_2016-05-14_13_5,702.0,808.1854
1179_2016-05-14_14_5,808.0,873.34357
1179_2016-05-14_15_5,847.0,820.6637
1179_2016-05-14_16_5,828.0,814.04675
1179_2016-05-14_17_5,868.0,879.5505
1179_2016-05-14_18_5,803.0,807.4284
1179_2016-05-14_19_5,687.0,764.918
1179_2016-05-14_20_5,633.0,647.87
1179_2016-05-14_21_5,513.0,458.2113
1179_2016-05-14_22_5,374.0,326.94876
1179_2016-05-14_23_5,241.0,212.80724
1179_2016-05-15_0_5,129.0,108.48915
1179_2016-05-15_1_5,92.0,98.200005
1179_2016-05-15_2_5,148.0,139.66328
1179_2016-05-15_3_5,196.0,192.55841
1179_2016-05-15_4_5,331.0,311.33475
1179_2016-05-15_5_5,485.0,466.45035
1179_2016-05-15_6_5,636.0,548.2434
1179_2016-05-15_7_5,685.0,640.34485
1179_2016-05-15_8_5,673.0,663.2071
1179_2016-05-15_9_5,613.0,633.45966
1179_2016-05-15_10_5,597.0,618.1713
1179_2016-05-15_11_5,522.0,581.5273
1179_2016-05-15_12_5,607.0,628.4026
1179_2016-05-15_13_5,754.0,651.78516
1179_2016-05-15_14_5,673.0,609.76373
1179_2016-05-15_15_5,596.0,559.8147
1179_2016-05-15_16_5,518.0,518.1653
1179_2016-05-15_17_5,512.0,477.08905
1179_2016-05-15_18_5,363.0,363.65698
1179_2016-05-15_19_5,221.0,221.4791
1179_2016-05-15_20_5,108.0,132.83682
1179_2016-05-15_21_5,65.0,80.74676
1179_2016-05-15_22_5,67.0,57.832306
1179_2016-05-15_23_5,56.0,81.06427
1179_2016-05-16_0_5,92.0,114.17979
1179_2016-05-16_1_5,283.0,251.29646
1179_2016-05-16_2_5,456.0,440.77325
1179_2016-05-16_3_5,586.0,558.7348
1179_2016-05-16_4_5,571.0,552.4864
1179_2016-05-16_5_5,447.0,457.32898
1179_2016-05-16_6_5,441.0,477.77625
1179_2016-05-16_7_5,491.0,504.99734
1179_2016-05-16_8_5,486.0,518.1772
1179_2016-05-16_9_5,578.0,555.9016
1179_2016-05-16_10_5,548.0,554.89044
1179_2016-05-16_11_5,478.0,482.04742
1179_2016-05-16_12_5,605.0,600.57855
1179_2016-05-16_13_5,744.0,755.50073
1179_2016-05-16_14_5,809.0,792.2053
1179_2016-05-16_15_5,842.0,725.5191
1179_2016-05-16_16_5,761.0,686.0999
1179_2016-05-16_17_5,663.0,594.9523
1179_2016-05-16_18_5,480.0,412.7807
1179_2016-05-16_19_5,317.0,256.52814
1179_2016-05-16_20_5,181.0,156.0983
1179_2016-05-16_21_5,103.0,86.44051
1179_2016-05-16_22_5,66.0,69.55467
1179_2016-05-16_23_5,64.0,61.138958
1179_2016-05-17_0_5,113.0,107.942665
1179_2016-05-17_1_5,261.0,286.70328
1179_2016-05-17_2_5,504.0,504.01685
1179_2016-05-17_3_5,607.0,643.33795
1179_2016-05-17_4_5,651.0,649.4709
1179_2016-05-17_5_5,580.0,539.40686
1179_2016-05-17_6_5,561.0,530.2969
1179_2016-05-17_7_5,554.0,548.8406
1179_2016-05-17_8_5,553.0,541.4614
1179_2016-05-17_9_5,631.0,601.05597
1179_2016-05-17_10_5,576.0,581.68536
1179_2016-05-17_11_5,477.0,503.9669
1179_2016-05-17_12_5,628.0,638.496
1179_2016-05-17_13_5,812.0,811.8337
1179_2016-05-17_14_5,883.0,875.63135
1179_2016-05-17_15_5,891.0,869.5957
1179_2016-05-17_16_5,759.0,803.2118
1179_2016-05-17_17_5,562.0,724.19574
1179_2016-05-17_18_5,591.0,568.7827
1179_2016-05-17_19_5,325.0,336.29733
1179_2016-05-17_20_5,199.0,179.52133
1179_2016-05-17_21_5,116.0,97.67348
1179_2016-05-17_22_5,60.0,60.426193
1179_2016-05-17_23_5,61.0,60.751186
1179_2016-05-18_0_5,117.0,103.89442
1179_2016-05-18_1_5,276.0,270.58698
1179_2016-05-18_2_5,525.0,509.15256
1179_2016-05-18_3_5,584.0,653.6057
1179_2016-05-18_4_5,701.0,673.3722
1179_2016-05-18_5_5,555.0,576.4049
1179_2016-05-18_6_5,559.0,567.8544
1179_2016-05-18_7_5,574.0,587.67377
1179_2016-05-18_8_5,568.0,554.77716
1179_2016-05-18_9_5,612.0,615.1673
1179_2016-05-18_10_5,500.0,573.0542
1179_2016-05-18_11_5,398.0,479.2998
1179_2016-05-18_12_5,602.0,609.17084
1179_2016-05-18_13_5,793.0,800.37427
1179_2016-05-18_14_5,909.0,870.5164
1179_2016-05-18_15_5,964.0,849.4485
1179_2016-05-18_16_5,829.0,806.56934
1179_2016-05-18_17_5,615.0,690.47406
1179_2016-05-18_18_5,559.0,624.3345
1179_2016-05-18_19_5,349.0,392.87555
1179_2016-05-18_20_5,199.0,212.09955
1179_2016-05-18_21_5,132.0,126.98372
1179_2016-05-18_22_5,77.0,73.97384
1179_2016-05-18_23_5,73.0,57.9799
1179_2016-05-19_0_5,118.0,114.378296
1179_2016-05-19_1_5,280.0,269.42148
1179_2016-05-19_2_5,470.0,496.0818
1179_2016-05-19_3_5,537.0,604.614
1179_2016-05-19_4_5,642.0,650.8925
1179_2016-05-19_5_5,512.0,543.0934
1179_2016-05-19_6_5,557.0,541.79224
1179_2016-05-19_7_5,557.0,559.6126
1179_2016-05-19_8_5,620.0,562.4674
1179_2016-05-19_9_5,584.0,594.4425
1179_2016-05-19_10_5,525.0,541.34216
1179_2016-05-19_11_5,419.0,456.57504
1179_2016-05-19_12_5,586.0,606.7298
1179_2016-05-19_13_5,891.0,785.97
1179_2016-05-19_14_5,919.0,870.0967
1179_2016-05-19_15_5,896.0,854.3889
1179_2016-05-19_16_5,790.0,826.71857
1179_2016-05-19_17_5,603.0,659.85486
1179_2016-05-19_18_5,564.0,630.62646
1179_2016-05-19_19_5,513.0,531.4388
1179_2016-05-19_20_5,266.0,317.21182
1179_2016-05-19_21_5,177.0,188.76184
1179_2016-05-19_22_5,107.0,117.762924
1179_2016-05-19_23_5,99.0,100.012924
1179_2016-05-20_0_5,132.0,114.83735
1179_2016-05-20_1_5,271.0,250.5942
1179_2016-05-20_2_5,454.0,443.42496
1179_2016-05-20_3_5,616.0,542.415
1179_2016-05-20_4_5,668.0,618.4566
1179_2016-05-20_5_5,511.0,517.11694
1179_2016-05-20_6_5,527.0,539.59827
1179_2016-05-20_7_5,540.0,560.8031
1179_2016-05-20_8_5,496.0,562.20636
1179_2016-05-20_9_5,574.0,591.83
1179_2016-05-20_10_5,477.0,535.10645
1179_2016-05-20_11_5,369.0,465.36325
1179_2016-05-20_12_5,537.0,587.6401
1179_2016-05-20_13_5,752.0,780.887
1179_2016-05-20_14_5,881.0,872.17505
1179_2016-05-20_15_5,825.0,819.7728
1179_2016-05-20_16_5,778.0,791.1723
1179_2016-05-20_17_5,810.0,806.0649
1179_2016-05-20_18_5,540.0,686.36224
1179_2016-05-20_19_5,528.0,679.5374
1179_2016-05-20_20_5,593.0,566.4204
1179_2016-05-20_21_5,403.0,414.27893
1179_2016-05-20_22_5,280.0,276.96658
1179_2016-05-20_23_5,222.0,160.2031
1179_2016-05-21_0_5,130.0,99.3455
1179_2016-05-21_1_5,131.0,100.43105
1179_2016-05-21_2_5,194.0,159.8361
1179_2016-05-21_3_5,310.0,268.16742
1179_2016-05-21_4_5,483.0,423.67
1179_2016-05-21_5_5,571.0,526.7815
1179_2016-05-21_6_5,665.0,606.46643
1179_2016-05-21_7_5,659.0,665.98016
1179_2016-05-21_8_5,666.0,689.8357
1179_2016-05-21_9_5,614.0,684.11914
1179_2016-05-21_10_5,557.0,675.84674
1179_2016-05-21_11_5,529.0,562.87103
1179_2016-05-21_12_5,623.0,622.1199
1179_2016-05-21_13_5,900.0,780.7325
1179_2016-05-21_14_5,900.0,862.3276
1179_2016-05-21_15_5,682.0,772.311
1179_2016-05-21_16_5,791.0,772.23535
1179_2016-05-21_17_5,830.0,818.24915
1179_2016-05-21_18_5,669.0,781.2196
1179_2016-05-21_19_5,704.0,666.8783
1179_2016-05-21_20_5,604.0,601.2533
1179_2016-05-21_21_5,455.0,446.3322
1179_2016-05-21_22_5,291.0,307.37924
1179_2016-05-21_23_5,202.0,210.15399
1179_2016-05-22_0_5,94.0,112.39118
1179_2016-05-22_1_5,90.0,95.72851
1179_2016-05-22_2_5,148.0,134.38629
1179_2016-05-22_3_5,211.0,188.99866
1179_2016-05-22_4_5,309.0,273.65533
1179_2016-05-22_5_5,409.0,423.2408
1179_2016-05-22_6_5,568.0,520.6079
1179_2016-05-22_7_5,609.0,602.2142
1179_2016-05-22_8_5,573.0,625.0082
1179_2016-05-22_9_5,615.0,608.003
1179_2016-05-22_10_5,663.0,572.4633
1179_2016-05-22_11_5,549.0,547.0175
1179_2016-05-22_12_5,585.0,593.11176
1179_2016-05-22_13_5,614.0,647.20056
1179_2016-05-22_14_5,563.0,603.88477
1179_2016-05-22_15_5,505.0,548.8445
1179_2016-05-22_16_5,487.0,498.43292
1179_2016-05-22_17_5,413.0,447.65326
1179_2016-05-22_18_5,310.0,299.6438
1179_2016-05-22_19_5,198.0,193.0313
1179_2016-05-22_20_5,123.0,133.96616
1179_2016-05-22_21_5,68.0,78.82057
1179_2016-05-22_22_5,45.0,59.00257
1179_2016-05-22_23_5,89.0,65.510056
1179_2016-05-23_0_5,104.0,99.08079
1179_2016-05-23_1_5,254.0,238.75078
1179_2016-05-23_2_5,455.0,423.1261
1179_2016-05-23_3_5,506.0,535.1862
1179_2016-05-23_4_5,535.0,541.1742
1179_2016-05-23_5_5,441.0,429.69138
1179_2016-05-23_6_5,399.0,461.68988
1179_2016-05-23_7_5,454.0,474.76804
1179_2016-05-23_8_5,467.0,473.58676
1179_2016-05-23_9_5,537.0,528.57025
1179_2016-05-23_10_5,494.0,529.9698
1179_2016-05-23_11_5,424.0,468.59113
1179_2016-05-23_12_5,575.0,577.53894
1179_2016-05-23_13_5,713.0,710.92145
1179_2016-05-23_14_5,709.0,731.94006
1179_2016-05-23_15_5,660.0,678.3638
1179_2016-05-23_16_5,633.0,653.66724
1179_2016-05-23_17_5,516.0,565.899
1179_2016-05-23_18_5,356.0,378.08807
1179_2016-05-23_19_5,240.0,252.00435
1179_2016-05-23_20_5,122.0,145.37718
1179_2016-05-23_21_5,71.0,85.74726
1179_2016-05-23_22_5,45.0,59.150723
1179_2016-05-23_23_5,57.0,49.51493
1179_2016-05-24_0_5,108.0,93.55274
1179_2016-05-24_1_5,298.0,261.41315
1179_2016-05-24_2_5,495.0,479.71896
1179_2016-05-24_3_5,612.0,587.7959
1179_2016-05-24_4_5,652.0,604.6359
1179_2016-05-24_5_5,498.0,496.73654
1179_2016-05-24_6_5,453.0,497.17444
1179_2016-05-24_7_5,475.0,513.9678
1179_2016-05-24_8_5,514.0,521.9342
1179_2016-05-24_9_5,583.0,563.41943
1179_2016-05-24_10_5,567.0,546.3091
1179_2016-05-24_11_5,492.0,453.50885
1179_2016-05-24_12_5,639.0,590.8102
1179_2016-05-24_13_5,755.0,768.3645
1179_2016-05-24_14_5,760.0,823.15656
1179_2016-05-24_15_5,722.0,815.8851
1179_2016-05-24_16_5,777.0,779.0941
1179_2016-05-24_17_5,652.0,672.06116
1179_2016-05-24_18_5,472.0,514.97705
1179_2016-05-24_19_5,292.0,287.84894
1179_2016-05-24_20_5,170.0,149.57228
1179_2016-05-24_21_5,83.0,90.72023
1179_2016-05-24_22_5,45.0,52.852863
1179_2016-05-24_23_5,71.0,54.333233
1179_2016-05-25_0_5,99.0,96.9511
1179_2016-05-25_1_5,272.0,271.24493
1179_2016-05-25_2_5,459.0,488.32623
1179_2016-05-25_3_5,576.0,620.8728
1179_2016-05-25_4_5,596.0,657.49725
1179_2016-05-25_5_5,534.0,545.12067
1179_2016-05-25_6_5,520.0,518.9758
1179_2016-05-25_7_5,572.0,531.05634
1179_2016-05-25_8_5,561.0,534.9525
1179_2016-05-25_9_5,578.0,567.3426
1179_2016-05-25_10_5,549.0,542.0492
1179_2016-05-25_11_5,434.0,469.53745
1179_2016-05-25_12_5,521.0,604.2462
1179_2016-05-25_13_5,755.0,763.2723
1179_2016-05-25_14_5,778.0,833.0385
1179_2016-05-25_15_5,863.0,816.41284
1179_2016-05-25_16_5,756.0,773.3753
